CustomerID,City,Churn,PlanType,EducationLevel,WorkStatus,Gender,RelationshipStatus,PaymentPerMonth,WeeksSinceClaim,OpenPolicies,RenewOfferType,Reachability,VehicleType,InceptionDate,CancelledDate,Premium,TotalClaimValue,TotalClaimNumber,NumberOfComplaints,Age
13703,Mumbai,No,Standard Plan,High School,Self-Employed,Female,Married,3715.82,75,2,Customer Call Centre,Branch Visit,Motorcycle,2023-09-08,,46813.01,15090.67,3,0,34
13704,Hyderabad,No,Standard Plan,Master,Self-Employed,Male,Married,1590.03,128,4,Online Portal,Online Portal,Sedan,2019-11-02,,43012.09,10520.2,0,1,38
13705,Bangalore,No,Basic Plan,Bachelor,Self-Employed,Female,Widowed,2694.58,27,1,Branch Visit,Agent Contact,Hatchback,2012-05-14,,15778.58,39917.71,3,1,36
13706,Delhi,No,Premium Plan,Diploma,Employed,Female,Married,2896.15,20,1,Agent Contact,Online Portal,SUV,2021-08-17,,7077.36,43797.69,1,0,63
13707,Pune,No,Standard Plan,Bachelor,Student,Male,Divorced,1552.31,3,2,Agent Contact,Customer Call Centre,Hatchback,2023-01-23,,9062.13,14489.0,3,1,46
13708,Delhi,No,Standard Plan,Bachelor,Self-Employed,Female,Single,4640.71,130,1,Online Portal,Online Portal,Sedan,2013-05-24,,31365.16,40546.23,0,2,20
13709,Delhi,No,Basic Plan,Bachelor,Retired,Male,Married,1230.21,23,4,Agent Contact,Online Portal,Hatchback,2014-04-03,,7359.33,38537.35,5,1,68
13710,Lucknow,No,Standard Plan,Bachelor,Employed,Male,Single,2182.22,113,1,Customer Call Centre,Branch Visit,Scooter,2012-04-23,,46624.15,39355.53,3,1,67
13711,Chennai,No,Standard Plan,Master,Self-Employed,Female,Widowed,959.12,36,1,Online Portal,Customer Call Centre,SUV,2017-01-30,,47567.74,22482.21,0,2,27
13712,Kolkata,No,Standard Plan,Bachelor,Unemployed,Male,Married,4127.72,128,5,Online Portal,Agent Contact,Hatchback,2019-06-07,,36072.72,49522.91,1,2,67
13713,Chennai,No,Basic Plan,Bachelor,Self-Employed,Female,Married,2989.53,51,4,Customer Call Centre,Agent Contact,SUV,2013-05-24,,12977.9,22664.33,1,0,46
13714,Bangalore,No,Standard Plan,Master,Employed,Male,Married,877.27,69,3,Agent Contact,Online Portal,Sedan,2015-02-14,,35886.42,42376.21,3,1,22
13715,Chennai,No,Basic Plan,Bachelor,Student,Male,Married,4249.97,123,1,Customer Call Centre,Online Portal,Sedan,2015-03-11,,15189.71,21406.88,5,0,42
13716,Delhi,No,Standard Plan,High School,Employed,Male,Single,1098.83,106,3,Online Portal,Agent Contact,Hatchback,2011-06-16,,48924.39,10978.84,1,0,68
13717,Ahmedabad,No,Standard Plan,Master,Unemployed,Female,Married,3557.25,125,5,Agent Contact,Online Portal,Sedan,2015-01-22,,19413.94,38582.04,5,2,58
13718,Pune,No,Premium Plan,Master,Employed,Male,Married,982.97,17,1,Online Portal,Customer Call Centre,SUV,2019-08-23,,35268.32,34334.6,1,0,71
13719,Bangalore,No,Premium Plan,Bachelor,Student,Male,Married,2021.38,9,2,Agent Contact,Online Portal,Motorcycle,2020-09-09,,47879.91,20947.36,2,2,72
13720,Delhi,No,Basic Plan,Master,Student,Male,Married,3593.28,20,1,Customer Call Centre,Agent Contact,Hatchback,2017-11-05,,35783.06,41013.79,0,1,60
13721,Hyderabad,No,Premium Plan,Master,Employed,Male,Married,4961.1,24,4,Online Portal,Agent Contact,Scooter,2019-04-15,,35637.39,7508.25,0,1,29
13722,Ahmedabad,Yes,Standard Plan,Diploma,Employed,Male,Single,3667.09,90,2,Customer Call Centre,Customer Call Centre,Hatchback,2013-02-13,2019-05-26,3376.24,30484.08,6,4,18
13723,Surat,No,Standard Plan,Bachelor,Employed,Male,Single,4581.92,91,4,Agent Contact,Online Portal,Scooter,2023-04-24,,47254.69,7796.09,4,1,44
13724,Hyderabad,No,Standard Plan,Bachelor,Unemployed,Female,Single,2703.55,57,2,Customer Call Centre,Online Portal,SUV,2017-06-07,,8631.62,34272.32,4,1,29
13725,Kanpur,No,Standard Plan,Bachelor,Self-Employed,Male,Single,4989.31,150,2,Online Portal,Online Portal,Scooter,2011-08-20,,3551.27,1221.91,4,2,20
13726,Kanpur,Yes,Standard Plan,Bachelor,Unemployed,Male,Married,685.39,28,5,Customer Call Centre,Agent Contact,SUV,2012-05-11,2020-12-16,10661.55,8972.38,8,2,26
13727,Pune,No,Standard Plan,Bachelor,Self-Employed,Male,Single,4728.39,123,1,Customer Call Centre,Agent Contact,SUV,2017-07-08,,16253.54,27024.45,1,0,49
13728,Bangalore,No,Standard Plan,Bachelor,Self-Employed,Male,Single,3317.27,94,3,Online Portal,Agent Contact,Mini Truck,2021-10-23,,27847.66,20789.26,1,1,40
13729,Bangalore,No,Standard Plan,Bachelor,Self-Employed,Male,Widowed,1708.5,68,5,Online Portal,Customer Call Centre,SUV,2015-05-01,,28598.98,24469.67,2,0,57
13730,Pune,Yes,Standard Plan,Diploma,Employed,Female,Married,2651.24,57,4,Branch Visit,Online Portal,Sedan,2018-07-28,2023-10-30,26902.23,39488.54,6,4,25
13731,Surat,No,Premium Plan,Bachelor,Employed,Male,Married,2387.87,26,2,Online Portal,Agent Contact,Sedan,2022-02-14,,42290.6,14379.18,1,2,39
13732,Chennai,No,Basic Plan,Master,Employed,Male,Single,2706.9,148,2,Customer Call Centre,Branch Visit,Hatchback,2016-01-31,,24975.9,42419.35,0,0,72
13733,Bangalore,No,Premium Plan,Master,Self-Employed,Male,Married,2422.2,93,2,Customer Call Centre,Agent Contact,Scooter,2017-12-20,,22060.79,33959.34,2,1,27
13734,Hyderabad,No,Standard Plan,Master,Unemployed,Male,Married,955.46,73,2,Customer Call Centre,Agent Contact,Sedan,2016-01-10,,37237.87,22159.49,4,0,25
13735,Chennai,No,Standard Plan,Bachelor,Self-Employed,Male,Married,4315.58,127,2,Agent Contact,Online Portal,SUV,2017-04-11,,26542.62,32768.83,4,0,48
13736,Pune,No,Premium Plan,Bachelor,Employed,Female,Married,670.54,147,5,Online Portal,Branch Visit,Hatchback,2017-12-09,,11563.49,46149.27,1,0,27
13737,Delhi,No,Basic Plan,Bachelor,Employed,Female,Married,1995.54,107,1,Online Portal,Online Portal,Sedan,2017-02-25,,17162.38,17471.68,5,1,38
13738,Bangalore,No,Standard Plan,Bachelor,Self-Employed,Female,Married,1355.23,76,2,Online Portal,Online Portal,SUV,2016-12-24,,35368.18,20848.78,1,2,35
13739,Mumbai,No,Standard Plan,Bachelor,Employed,Male,Single,3633.5,120,3,Agent Contact,Online Portal,Scooter,2017-11-06,,45420.56,14756.43,5,1,46
13740,Delhi,No,Standard Plan,Bachelor,Retired,Male,Single,4612.91,19,1,Customer Call Centre,Online Portal,Mini Truck,2010-06-21,,7839.74,45201.53,1,0,54
13741,Delhi,No,Basic Plan,Diploma,Self-Employed,Female,Single,1944.99,150,2,Online Portal,Agent Contact,Scooter,2019-07-05,,17627.25,5474.41,4,2,44
13742,Ahmedabad,Yes,Standard Plan,Master,Employed,Male,Married,3512.38,109,1,Online Portal,Branch Visit,Hatchback,2010-06-14,2023-01-17,16920.03,39159.11,5,3,32
13743,Mumbai,No,Standard Plan,Bachelor,Employed,Female,Divorced,3010.98,129,3,Agent Contact,Online Portal,Hatchback,2017-02-28,,39486.14,44918.69,2,2,29
13744,Bangalore,No,Premium Plan,Bachelor,Employed,Female,Single,1263.01,101,5,Customer Call Centre,Online Portal,Scooter,2011-07-04,,18683.19,46643.52,5,0,28
13745,Delhi,No,Standard Plan,Master,Employed,Male,Single,2990.15,40,2,Customer Call Centre,Branch Visit,Hatchback,2022-11-10,,44387.66,41301.23,2,1,67
13746,Ahmedabad,No,Basic Plan,Bachelor,Employed,Male,Single,4358.02,36,1,Branch Visit,Online Portal,Scooter,2012-05-23,,22110.47,20129.66,5,0,50
13747,Hyderabad,No,Standard Plan,Bachelor,Retired,Male,Married,574.39,133,5,Branch Visit,Branch Visit,Motorcycle,2020-06-19,,5851.47,43972.11,0,0,62
13748,Ahmedabad,No,Standard Plan,Master,Self-Employed,Male,Married,785.57,80,5,Online Portal,Branch Visit,Hatchback,2015-02-22,,17791.74,41284.19,3,1,35
13749,Chennai,No,Basic Plan,Diploma,Employed,Female,Married,4127.54,83,5,Agent Contact,Branch Visit,Motorcycle,2023-05-20,,8178.57,38685.77,2,0,39
13750,Bangalore,No,Standard Plan,Master,Employed,Female,Married,1591.27,14,2,Online Portal,Agent Contact,Scooter,2014-02-16,,27312.38,33574.66,4,0,19
13751,Mumbai,No,Standard Plan,High School,Employed,Female,Married,3339.32,47,3,Online Portal,Branch Visit,Sedan,2019-11-15,,34434.23,16964.07,5,2,36
13752,Chennai,No,Basic Plan,Bachelor,Retired,Female,Married,2345.95,27,5,Online Portal,Branch Visit,Hatchback,2018-09-18,,7541.75,3124.18,1,2,50
13753,Hyderabad,No,Premium Plan,Bachelor,Retired,Male,Single,2195.39,113,5,Online Portal,Branch Visit,Sedan,2016-05-07,,35599.2,49785.72,5,1,21
13754,Mumbai,No,Premium Plan,Bachelor,Self-Employed,Female,Single,2335.87,3,5,Customer Call Centre,Online Portal,Sedan,2012-03-01,,46846.65,34562.63,5,2,42
13755,Kanpur,Yes,Standard Plan,Bachelor,Retired,Female,Married,4324.36,7,1,Online Portal,Online Portal,SUV,2020-07-25,2022-04-23,8638.85,18550.21,3,2,64
13756,Hyderabad,No,Standard Plan,Bachelor,Unemployed,Female,Single,4715.41,67,5,Agent Contact,Agent Contact,SUV,2019-08-16,,43546.99,4154.22,2,0,25
13757,Mumbai,No,Standard Plan,Bachelor,Self-Employed,Female,Single,3850.43,129,4,Customer Call Centre,Agent Contact,Sedan,2014-12-28,,34415.13,16215.41,5,2,23
13758,Bangalore,Yes,Standard Plan,Diploma,Self-Employed,Female,Single,856.03,109,4,Customer Call Centre,Branch Visit,Hatchback,2010-11-29,2022-11-07,22237.86,35427.49,6,2,67
13759,Hyderabad,No,Basic Plan,Master,Employed,Male,Single,2472.64,83,4,Online Portal,Branch Visit,Scooter,2016-09-05,,29349.79,1199.06,0,0,39
13760,Bangalore,No,Standard Plan,Master,Employed,Female,Married,964.69,42,4,Branch Visit,Customer Call Centre,Sedan,2012-02-22,,26402.77,42570.29,4,1,33
13761,Delhi,No,Basic Plan,Bachelor,Retired,Male,Married,2698.98,32,3,Online Portal,Agent Contact,Motorcycle,2016-11-08,,12331.99,34560.64,1,1,56
13762,Chennai,No,Standard Plan,Master,Self-Employed,Female,Married,2594.11,127,1,Agent Contact,Branch Visit,Scooter,2021-05-26,,15686.48,20601.55,3,2,23
13763,Delhi,Yes,Standard Plan,Doctorate,Self-Employed,Male,Married,4917.31,122,5,Agent Contact,Online Portal,Sedan,2010-02-06,2017-11-15,6773.42,46650.31,10,5,41
13764,Kolkata,No,Basic Plan,Master,Self-Employed,Female,Married,3115.25,136,2,Online Portal,Online Portal,SUV,2023-09-27,,45823.28,32178.34,5,2,44
13765,Lucknow,No,Standard Plan,High School,Retired,Female,Married,1373.68,26,2,Agent Contact,Online Portal,Scooter,2022-12-25,,18512.57,28960.94,4,1,45
13766,Lucknow,No,Premium Plan,Master,Employed,Female,Married,3094.62,70,5,Agent Contact,Branch Visit,Sedan,2018-10-24,,45030.3,45523.33,3,0,44
13767,Kolkata,No,Basic Plan,Bachelor,Self-Employed,Female,Married,4643.14,43,1,Online Portal,Branch Visit,Scooter,2017-10-30,,35686.98,23358.16,3,0,44
13768,Mumbai,No,Standard Plan,Master,Employed,Male,Married,579.15,84,2,Online Portal,Agent Contact,Sedan,2010-12-04,,26300.43,25843.95,2,1,44
13769,Mumbai,No,Basic Plan,Diploma,Self-Employed,Male,Married,3187.79,48,1,Agent Contact,Agent Contact,Scooter,2011-06-11,,44609.15,34485.19,5,0,74
13770,Hyderabad,No,Standard Plan,Master,Employed,Male,Widowed,3457.55,123,4,Online Portal,Online Portal,Hatchback,2010-12-06,,28333.25,6921.81,4,0,64
13771,Delhi,Yes,Premium Plan,Master,Unemployed,Male,Widowed,2399.53,92,4,Online Portal,Branch Visit,Scooter,2014-08-06,2015-10-28,8886.75,33368.85,7,5,27
13772,Hyderabad,No,Standard Plan,Master,Employed,Female,Married,872.69,77,4,Agent Contact,Agent Contact,Mini Truck,2015-09-04,,21928.33,48916.65,0,1,48
13773,Mumbai,No,Standard Plan,Bachelor,Employed,Female,Married,2728.3,82,5,Agent Contact,Branch Visit,SUV,2020-02-11,,19016.77,22091.65,1,0,21
13774,Kolkata,No,Premium Plan,Bachelor,Self-Employed,Male,Married,1579.34,16,4,Online Portal,Branch Visit,Sedan,2011-08-29,,4392.93,11738.72,4,2,72
13775,Lucknow,No,Standard Plan,Master,Self-Employed,Male,Married,2119.31,11,1,Online Portal,Online Portal,Sedan,2023-12-26,,17732.77,3631.57,1,1,26
13776,Ahmedabad,Yes,Premium Plan,Master,Employed,Female,Married,698.23,3,4,Online Portal,Online Portal,Sedan,2014-12-11,2023-08-15,13764.42,48306.85,8,3,27
13777,Mumbai,No,Standard Plan,Diploma,Employed,Male,Divorced,798.79,95,2,Agent Contact,Agent Contact,Scooter,2018-03-11,,31463.46,4777.44,2,0,32
13778,Delhi,No,Premium Plan,Master,Self-Employed,Female,Married,1984.67,140,2,Online Portal,Agent Contact,Scooter,2021-10-01,,34660.84,47326.59,4,0,35
13779,Hyderabad,No,Standard Plan,Bachelor,Employed,Male,Widowed,4157.66,50,2,Online Portal,Online Portal,Hatchback,2015-08-21,,4331.74,28908.44,0,2,33
13780,Pune,No,Premium Plan,High School,Unemployed,Male,Married,3201.39,95,4,Online Portal,Agent Contact,Hatchback,2011-01-14,,25941.47,6924.45,0,0,32
13781,Kolkata,No,Premium Plan,Master,Employed,Male,Married,4097.47,74,1,Online Portal,Agent Contact,Sedan,2012-01-25,,15133.7,16920.82,2,1,41
13782,Lucknow,No,Basic Plan,Bachelor,Student,Female,Married,1257.44,25,4,Online Portal,Online Portal,Scooter,2022-08-07,,20976.61,11451.27,1,1,38
13783,Chennai,No,Premium Plan,Bachelor,Employed,Male,Single,4261.57,123,2,Online Portal,Branch Visit,Sedan,2019-12-12,,25614.51,3167.91,0,1,69
13784,Chennai,Yes,Standard Plan,High School,Employed,Female,Married,1115.37,53,1,Online Portal,Online Portal,Hatchback,2021-06-22,2023-03-05,29430.5,27148.16,9,5,47
13785,Ahmedabad,No,Standard Plan,Bachelor,Unemployed,Male,Single,3103.48,95,4,Agent Contact,Branch Visit,Sedan,2022-07-31,,23319.79,19728.7,3,0,35
13786,Bangalore,No,Standard Plan,Master,Employed,Female,Married,3279.22,116,1,Customer Call Centre,Agent Contact,Sedan,2022-03-13,,45557.7,36579.79,1,2,56
13787,Mumbai,No,Premium Plan,Bachelor,Employed,Female,Single,2860.43,23,2,Customer Call Centre,Agent Contact,Motorcycle,2010-11-26,,21330.27,14958.79,1,0,34
13788,Ahmedabad,No,Basic Plan,Bachelor,Employed,Female,Single,2297.15,113,2,Branch Visit,Agent Contact,Scooter,2021-12-08,,44174.53,18694.01,0,0,69
13789,Hyderabad,Yes,Standard Plan,Master,Self-Employed,Male,Married,3039.89,133,3,Customer Call Centre,Online Portal,Hatchback,2013-06-28,2021-10-13,6080.74,30301.48,9,2,61
13790,Pune,No,Standard Plan,Bachelor,Employed,Male,Single,1494.71,97,3,Online Portal,Online Portal,SUV,2012-06-14,,2808.89,15492.78,4,0,32
13791,Bangalore,Yes,Standard Plan,Bachelor,Employed,Male,Married,1719.12,147,3,Agent Contact,Online Portal,Sedan,2019-07-25,2023-03-19,21998.72,28668.71,5,2,25
13792,Surat,Yes,Premium Plan,Diploma,Employed,Male,Single,3061.38,78,4,Branch Visit,Agent Contact,Sedan,2012-04-27,2015-10-21,27979.06,13083.63,5,3,69
13793,Chennai,No,Premium Plan,Bachelor,Student,Male,Single,500.1,6,3,Online Portal,Branch Visit,Motorcycle,2021-06-30,,41322.99,30002.39,0,0,63
13794,Kolkata,No,Standard Plan,Master,Unemployed,Male,Single,4939.19,147,1,Branch Visit,Agent Contact,Sedan,2020-11-18,,17279.96,33315.32,0,2,64
13795,Mumbai,No,Premium Plan,High School,Employed,Male,Married,3162.6,74,3,Agent Contact,Branch Visit,Hatchback,2012-08-19,,22626.4,3448.64,4,0,74
13796,Kolkata,No,Standard Plan,Bachelor,Self-Employed,Female,Widowed,2823.42,73,4,Online Portal,Online Portal,Scooter,2015-02-13,,21256.49,9150.16,3,1,67
13797,Bangalore,No,Premium Plan,Bachelor,Employed,Male,Divorced,4195.15,65,4,Agent Contact,Online Portal,SUV,2020-09-08,,48692.2,41338.1,0,2,47
13798,Surat,No,Standard Plan,Master,Employed,Female,Married,3797.26,2,2,Online Portal,Online Portal,Sedan,2015-04-16,,10991.16,26138.35,5,1,68
13799,Mumbai,Yes,Standard Plan,Bachelor,Employed,Male,Married,1346.49,20,2,Customer Call Centre,Online Portal,Motorcycle,2022-03-27,2023-12-29,5088.75,23815.15,8,4,72
13800,Chennai,No,Standard Plan,Master,Employed,Male,Single,3803.56,124,2,Customer Call Centre,Online Portal,Mini Truck,2010-02-10,,44004.54,14285.5,5,0,48
13801,Chennai,No,Premium Plan,Bachelor,Employed,Male,Married,3635.48,111,1,Online Portal,Online Portal,Sedan,2023-09-15,,43299.03,45464.61,4,1,47
13802,Kanpur,No,Basic Plan,Master,Employed,Male,Single,552.92,90,4,Online Portal,Online Portal,SUV,2018-04-02,,23834.85,28495.46,0,0,59
13803,Jaipur,No,Standard Plan,Master,Unemployed,Male,Single,1939.1,131,4,Customer Call Centre,Agent Contact,SUV,2020-08-11,,27400.98,40030.03,0,0,60
13804,Hyderabad,Yes,Standard Plan,Bachelor,Employed,Female,Single,2030.28,60,5,Branch Visit,Online Portal,Sedan,2021-09-13,2021-11-08,19235.92,15506.91,5,3,67
13805,Delhi,Yes,Standard Plan,High School,Employed,Male,Single,769.62,37,5,Online Portal,Online Portal,Scooter,2011-12-14,2012-02-22,12247.22,8147.7,4,3,54
13806,Delhi,No,Basic Plan,Master,Self-Employed,Female,Single,4882.85,44,5,Online Portal,Branch Visit,Sedan,2010-01-01,,4076.37,41602.26,2,2,58
13807,Delhi,No,Basic Plan,Bachelor,Employed,Male,Married,2067.38,71,2,Branch Visit,Agent Contact,Motorcycle,2012-08-08,,36678.89,31872.3,2,0,53
13808,Ahmedabad,No,Basic Plan,Master,Unemployed,Female,Married,3094.25,125,1,Customer Call Centre,Agent Contact,Motorcycle,2020-04-09,,34496.81,31408.34,3,1,43
13809,Hyderabad,No,Standard Plan,Diploma,Self-Employed,Male,Married,2036.56,24,5,Customer Call Centre,Branch Visit,Sedan,2012-01-23,,43624.99,31315.48,4,1,58
13810,Jaipur,Yes,Premium Plan,Master,Student,Male,Single,4174.78,41,1,Agent Contact,Online Portal,Sedan,2018-11-05,2018-10-28,5846.59,42795.32,10,2,30
13811,Surat,No,Standard Plan,Master,Unemployed,Female,Married,4046.6,47,3,Branch Visit,Online Portal,Sedan,2014-03-17,,30849.79,15121.4,2,0,61
13812,Nagpur,No,Standard Plan,Master,Employed,Female,Single,4396.69,89,4,Customer Call Centre,Online Portal,Mini Truck,2013-06-23,,28515.89,38691.98,1,1,35
13813,Kolkata,No,Standard Plan,Diploma,Unemployed,Male,Married,4861.4,111,2,Customer Call Centre,Branch Visit,Scooter,2011-10-06,,8448.87,3129.87,1,0,26
13814,Pune,No,Premium Plan,Diploma,Unemployed,Male,Single,4367.34,62,2,Agent Contact,Branch Visit,Sedan,2018-01-22,,2124.01,47365.14,3,0,71
13815,Ahmedabad,No,Premium Plan,High School,Employed,Male,Married,1661.67,92,1,Online Portal,Branch Visit,Motorcycle,2010-06-03,,30674.32,27781.2,0,1,25
13816,Ahmedabad,No,Premium Plan,Diploma,Self-Employed,Male,Married,582.85,121,4,Online Portal,Branch Visit,Motorcycle,2018-08-09,,45708.29,8479.71,2,2,47
13817,Kolkata,No,Standard Plan,Bachelor,Retired,Female,Single,3625.91,119,3,Customer Call Centre,Online Portal,Motorcycle,2017-07-20,,44040.64,46977.12,2,2,62
13818,Delhi,Yes,Premium Plan,Bachelor,Employed,Male,Married,4642.67,109,4,Agent Contact,Online Portal,Mini Truck,2016-08-24,2016-06-21,15774.78,39583.68,7,2,25
13819,Mumbai,No,Premium Plan,Master,Employed,Male,Married,3583.65,130,5,Agent Contact,Agent Contact,Sedan,2012-01-27,,23133.19,44571.81,1,2,20
13820,Chennai,No,Premium Plan,Bachelor,Student,Male,Single,1995.49,139,3,Agent Contact,Online Portal,Scooter,2015-02-07,,26155.68,14510.65,0,1,35
13821,Delhi,No,Basic Plan,Master,Unemployed,Male,Married,2568.41,125,4,Online Portal,Branch Visit,Sedan,2016-11-18,,36638.03,30784.12,3,1,28
13822,Hyderabad,No,Premium Plan,High School,Employed,Male,Married,1982.71,137,5,Online Portal,Branch Visit,SUV,2018-03-25,,28677.13,8475.44,4,0,74
13823,Lucknow,No,Premium Plan,Bachelor,Retired,Female,Married,742.91,36,5,Online Portal,Agent Contact,Sedan,2013-02-17,,49204.86,46425.16,3,2,62
13824,Delhi,No,Standard Plan,High School,Retired,Female,Divorced,1820.62,20,3,Online Portal,Agent Contact,SUV,2023-12-15,,10527.43,16236.65,2,1,42
13825,Lucknow,No,Basic Plan,Master,Employed,Male,Married,3638.52,38,1,Customer Call Centre,Branch Visit,Scooter,2013-12-30,,5346.68,6348.45,2,0,48
13826,Bangalore,No,Standard Plan,Master,Employed,Female,Married,536.38,58,5,Online Portal,Branch Visit,SUV,2019-04-21,,30693.26,29730.16,2,2,50
13827,Bangalore,No,Premium Plan,Bachelor,Self-Employed,Male,Single,2677.15,135,4,Branch Visit,Branch Visit,Hatchback,2014-06-06,,19887.44,47377.82,4,2,18
13828,Jaipur,No,Standard Plan,Bachelor,Employed,Female,Divorced,1473.33,28,4,Online Portal,Branch Visit,Scooter,2023-12-24,,27879.86,30749.01,4,0,31
13829,Mumbai,Yes,Standard Plan,Bachelor,Employed,Female,Widowed,2785.93,29,2,Agent Contact,Online Portal,Hatchback,2020-06-04,2022-11-24,43894.06,12811.72,5,3,72
13830,Mumbai,Yes,Premium Plan,Master,Student,Male,Married,1072.58,143,5,Agent Contact,Agent Contact,Hatchback,2017-06-21,2022-08-07,32858.54,3954.11,9,3,51
13831,Jaipur,Yes,Standard Plan,Doctorate,Employed,Male,Married,2996.58,112,5,Online Portal,Agent Contact,Scooter,2020-07-01,2020-07-10,28865.78,20870.34,10,5,70
13832,Bangalore,No,Premium Plan,Master,Self-Employed,Female,Single,2148.3,38,3,Online Portal,Branch Visit,SUV,2017-05-10,,8490.01,13964.43,1,0,68
13833,Ahmedabad,No,Standard Plan,Master,Employed,Male,Single,1391.03,3,5,Online Portal,Online Portal,Sedan,2012-06-27,,34758.56,13733.52,5,0,38
13834,Chennai,No,Basic Plan,Bachelor,Self-Employed,Male,Single,3706.57,73,1,Online Portal,Agent Contact,Hatchback,2020-10-28,,26649.57,45924.65,2,2,23
13835,Hyderabad,No,Standard Plan,Bachelor,Retired,Female,Married,3480.97,79,2,Customer Call Centre,Online Portal,SUV,2010-05-15,,4034.38,3374.87,3,1,72
13836,Bangalore,Yes,Standard Plan,Bachelor,Self-Employed,Male,Married,2115.78,82,3,Branch Visit,Customer Call Centre,Motorcycle,2013-02-22,2015-05-31,30571.3,10146.87,6,5,26
13837,Nagpur,No,Basic Plan,Bachelor,Employed,Female,Married,4382.48,113,2,Online Portal,Agent Contact,Sedan,2023-12-05,,22987.11,44340.32,5,2,20
13838,Ahmedabad,Yes,Basic Plan,Bachelor,Employed,Male,Married,4733.76,36,2,Agent Contact,Branch Visit,Scooter,2022-09-01,2023-05-26,19912.21,33276.48,4,4,75
13839,Delhi,Yes,Standard Plan,Diploma,Self-Employed,Female,Married,987.22,97,2,Online Portal,Customer Call Centre,Motorcycle,2014-02-04,2016-11-27,8904.49,8946.07,8,5,20
13840,Chennai,No,Standard Plan,High School,Employed,Female,Single,1400.25,94,5,Agent Contact,Agent Contact,Scooter,2018-09-14,,36096.75,7424.31,0,1,29
13841,Jaipur,No,Premium Plan,Diploma,Self-Employed,Male,Married,1332.88,77,5,Customer Call Centre,Agent Contact,SUV,2022-08-14,,4186.19,33412.02,0,2,45
13842,Chennai,Yes,Premium Plan,Master,Student,Male,Married,2574.4,95,3,Online Portal,Branch Visit,Sedan,2021-11-26,2023-04-30,19171.35,34388.35,9,2,39
13843,Mumbai,No,Premium Plan,Master,Student,Male,Married,690.74,89,1,Branch Visit,Agent Contact,SUV,2013-05-29,,45809.77,32687.54,4,0,52
13844,Hyderabad,No,Standard Plan,Bachelor,Retired,Male,Single,774.21,73,1,Customer Call Centre,Agent Contact,Sedan,2018-02-06,,30527.96,29524.82,0,1,43
13845,Kolkata,No,Basic Plan,Bachelor,Self-Employed,Female,Single,3061.85,17,1,Online Portal,Online Portal,SUV,2018-03-05,,39252.31,9401.47,2,0,65
13846,Jaipur,No,Basic Plan,Bachelor,Retired,Female,Single,4917.96,128,5,Online Portal,Online Portal,SUV,2014-12-08,,12129.52,30124.84,1,2,56
13847,Mumbai,No,Standard Plan,Master,Unemployed,Male,Married,4965.56,123,3,Customer Call Centre,Online Portal,Scooter,2014-12-04,,31330.07,4298.4,5,2,27
13848,Lucknow,No,Premium Plan,High School,Employed,Male,Married,2077.97,40,2,Online Portal,Agent Contact,Scooter,2021-05-10,,20114.57,20865.82,1,2,24
13849,Ahmedabad,No,Standard Plan,Master,Employed,Female,Married,4380.12,52,1,Online Portal,Online Portal,Sedan,2011-09-14,,23264.26,7044.04,5,0,74
13850,Bangalore,No,Premium Plan,Diploma,Retired,Female,Married,676.91,115,1,Online Portal,Customer Call Centre,SUV,2020-01-07,,31370.98,4382.61,1,1,46
13851,Mumbai,No,Standard Plan,Master,Unemployed,Male,Married,2315.42,122,3,Online Portal,Online Portal,Mini Truck,2018-05-22,,37725.0,3212.01,0,1,42
13852,Chennai,No,Basic Plan,Bachelor,Self-Employed,Female,Married,1273.65,89,5,Branch Visit,Branch Visit,SUV,2016-04-01,,46075.11,38833.4,0,2,31
13853,Jaipur,No,Standard Plan,Bachelor,Retired,Female,Married,2400.09,91,2,Customer Call Centre,Online Portal,Sedan,2021-05-11,,33325.58,36317.05,1,1,46
13854,Jaipur,No,Standard Plan,Master,Employed,Female,Single,4438.45,72,4,Agent Contact,Online Portal,Scooter,2014-09-06,,8787.23,4272.79,2,0,27
13855,Bangalore,No,Standard Plan,Bachelor,Self-Employed,Male,Married,3215.77,32,4,Online Portal,Agent Contact,Mini Truck,2016-08-27,,9631.99,39098.58,0,1,66
13856,Mumbai,No,Standard Plan,Bachelor,Self-Employed,Male,Married,3992.22,94,3,Customer Call Centre,Branch Visit,Sedan,2016-07-25,,4186.41,30223.18,3,2,32
13857,Lucknow,Yes,Standard Plan,Master,Self-Employed,Male,Single,1999.77,143,3,Agent Contact,Branch Visit,Motorcycle,2021-11-14,2021-06-16,3696.34,34127.54,9,4,56
13858,Chennai,No,Basic Plan,Bachelor,Retired,Male,Married,3414.1,88,4,Online Portal,Agent Contact,Motorcycle,2017-11-22,,28510.25,18799.14,0,0,55
13859,Surat,No,Premium Plan,High School,Employed,Female,Widowed,2154.5,116,4,Branch Visit,Agent Contact,Sedan,2017-02-03,,17501.04,26520.67,4,1,21
13860,Delhi,No,Premium Plan,Bachelor,Retired,Male,Single,3424.3,127,2,Branch Visit,Online Portal,SUV,2023-11-03,,13351.61,25134.54,5,1,45
13861,Bangalore,No,Basic Plan,Bachelor,Unemployed,Female,Married,2417.26,87,2,Branch Visit,Customer Call Centre,Sedan,2017-03-24,,3356.87,23210.1,1,0,62
