Customer_ID,Age,Gender,Marital_Status,Region,Education_Level,Employment_Status,Policy_Type,Policy_Tenure,Policy_Renewal_Count,Total_Claims_Filed,Claim_Amount_Total,Missed_Payments,Family_Members_Insured,Policy_Cancellation_History,Mode_of_Communication,Payment_Mode,Customer_Complaints,Complaint_Resolution_Time,Customer_Support_Calls,Policy_Start_Date,Policy_End_Date,Last_Claim_Date,Last_Payment_Date,Vehicle_Age,Vehicle_Type,Premium_Amount,Churn,Age_Group,Policy_Duration,Policy_Age,Time_Since_Last_Claim,Time_Since_Last_Payment
C12159,29,Male,Single,Urban,Bachelor's,Employed,Third Party,5,4,0,45059,3,3,1,Email,Credit Card,0,13,2,2017-08-11,2022-07-11,2000-01-01,2020-07-01,7,Sedan,18943,0.0,"(25, 35]",1795.0,6.469541409993155,8795.0,1308
C12160,18,Male,Married,Urban,High School,Self-Employed,Third Party,8,3,3,410391,3,2,2,Email,Cheque,5,25,5,,,,2020-10-18,3,Hatchback,12810,1.0,,0.0,0.0,0.0,1199
C12161,59,Female,Married,Metro,Bachelor's,Employed,Comprehensive,4,4,4,451640,2,2,2,Email,Online,0,8,5,2017-06-10,2021-05-10,,2021-03-25,12,Hatchback,17203,1.0,"(55, 65]",1430.0,6.639288158795345,0.0,1041
C12162,26,Female,Single,Rural,Bachelor's,Unemployed,Comprehensive,7,2,3,92634,0,2,2,Email,Credit Card,9,14,7,2018-05-02,,2020-04-06,2018-12-16,0,Hatchback,10662,1.0,"(25, 35]",0.0,5.746748802190281,1394.0,1871
C12163,20,Male,Married,Metro,High School,Employed,Third Party,1,0,2,202736,2,1,0,Phone,Credit Card,1,20,4,,,2021-07-02,2021-05-26,9,Hatchback,16648,0.0,"(18, 25]",0.0,0.0,942.0,979
C12164,68,Female,Married,Metro,Bachelor's,Self-Employed,Third Party,7,5,1,136126,1,4,2,Email,Cheque,5,7,1,,,,2019-09-29,9,Hatchback,12534,0.0,"(65, 100]",0.0,0.0,0.0,1584
C12165,43,Male,Married,Metro,Master's,Employed,Third Party,1,0,2,495202,2,3,1,Phone,Cheque,4,15,3,2015-05-03,2016-04-03,,2015-09-19,12,SUV,24259,1.0,"(35, 45]",336.0,8.744695414099931,0.0,3055
C12166,26,Male,Married,Urban,Bachelor's,Employed,Comprehensive,2,5,1,150382,2,1,0,In-Person,Cheque,4,23,3,2015-11-11,2017-10-11,,2016-10-12,6,SUV,26528,0.0,"(25, 35]",700.0,8.219028062970569,0.0,2666
C12167,59,Male,Married,Metro,Master's,Unemployed,Third Party,1,5,2,300169,3,2,1,In-Person,Credit Card,3,8,6,,,,2018-03-09,0,Sedan,17979,0.0,"(55, 65]",0.0,0.0,0.0,2153
C12168,68,Female,Single,Urban,Bachelor's,Unemployed,Comprehensive,3,5,4,294617,0,1,0,Email,Credit Card,2,7,7,2019-07-02,2022-06-02,,2020-02-12,6,Hatchback,11032,0.0,"(65, 100]",1066.0,4.5804243668720055,0.0,1448
C12169,33,Male,Married,Urban,Bachelor's,Employed,Third Party,8,2,2,493150,0,4,2,Phone,Online,6,16,8,,,,2020-06-16,12,Sedan,14987,1.0,"(25, 35]",0.0,0.0,0.0,1323
C12170,41,Male,Single,Urban,Master's,Employed,Comprehensive,8,3,1,398867,0,3,2,In-Person,Cash,5,18,3,2023-12-07,,,2023-12-28,8,SUV,28968,0.0,"(35, 45]",0.0,0.14784394250513347,0.0,33
C12171,67,Male,Married,Metro,Bachelor's,Employed,Third Party,7,1,3,369985,3,3,1,In-Person,Online,8,7,1,,,,2022-07-24,2,Sedan,5357,1.0,"(65, 100]",0.0,0.0,0.0,555
C12172,31,Male,Single,Metro,Bachelor's,Employed,Third Party,7,5,1,52129,1,4,2,In-Person,Online,2,2,7,2020-05-04,,,2020-12-07,2,Hatchback,9614,0.0,"(25, 35]",0.0,3.7399041752224504,0.0,1149
C12173,20,Male,Single,Rural,High School,Self-Employed,Own Damage,5,1,4,306361,0,3,1,In-Person,Cash,8,20,5,2021-10-06,,,2023-06-28,10,Sedan,10726,1.0,"(18, 25]",0.0,2.316221765913758,0.0,216
C12174,51,Male,Married,Urban,Bachelor's,Employed,Comprehensive,9,2,1,194469,0,1,2,In-Person,Cheque,5,19,5,,,,2020-05-09,7,Hatchback,5422,0.0,"(45, 55]",0.0,0.0,0.0,1361
C12175,50,Male,Married,Metro,Bachelor's,Employed,Comprehensive,1,5,0,47125,1,4,0,Phone,Credit Card,3,3,0,2023-02-03,,2000-01-01,2023-05-25,0,SUV,16716,0.0,"(45, 55]",0.0,0.9883641341546886,8795.0,250
C12176,67,Female,Married,Rural,Master's,Self-Employed,Comprehensive,4,2,1,457622,0,2,1,In-Person,Online,2,13,5,,,,2023-01-26,6,Sedan,12913,1.0,"(65, 100]",0.0,0.0,0.0,369
C12177,41,Male,Married,Metro,Bachelor's,Employed,Comprehensive,6,5,1,393288,1,4,2,Email,Cash,1,13,0,,,2022-11-08,2023-05-18,12,Hatchback,13133,0.0,"(35, 45]",0.0,0.0,448.0,257
C12178,26,Male,Single,Metro,Bachelor's,Self-Employed,Third Party,4,0,2,80536,3,1,0,In-Person,Online,3,29,8,,,2015-12-10,2015-12-13,3,Hatchback,9513,0.0,"(25, 35]",0.0,0.0,2973.0,2970
C12179,30,Male,Married,Urban,Bachelor's,Employed,Comprehensive,2,4,2,338639,0,3,0,In-Person,Online,7,14,6,,,2022-04-02,2021-10-06,11,Sedan,13155,0.0,"(25, 35]",0.0,0.0,668.0,846
C12180,19,Male,Married,Metro,High School,Employed,Comprehensive,2,3,3,302566,3,1,1,Email,Cash,5,26,1,,,,2021-08-26,4,Sedan,12300,1.0,"(18, 25]",0.0,0.0,0.0,887
C12181,24,Female,Married,Metro,Bachelor's,Employed,Comprehensive,2,3,0,260321,2,3,2,Phone,Cheque,8,10,0,,,2000-01-01,2016-03-12,7,Hatchback,10478,1.0,"(18, 25]",0.0,0.0,8795.0,2880
C12182,65,Male,Married,Rural,Master's,Employed,Comprehensive,7,5,3,212922,1,2,2,In-Person,Online,7,26,5,2015-01-05,,,2018-11-17,11,SUV,26218,0.0,"(55, 65]",0.0,9.067761806981519,0.0,1900
C12183,38,Female,Single,Metro,Bachelor's,Employed,Own Damage,5,4,0,322137,0,1,2,Phone,Cheque,1,20,7,,,2000-01-01,2021-11-05,3,Hatchback,7765,0.0,"(35, 45]",0.0,0.0,8795.0,816
C12184,36,Female,Married,Metro,Master's,Unemployed,Comprehensive,2,5,1,284666,0,4,2,Email,Cheque,1,3,7,,,,2023-12-31,9,Sedan,18219,0.0,"(35, 45]",0.0,0.0,0.0,30
C12185,42,Female,Married,Rural,Master's,Employed,Comprehensive,9,1,0,436629,0,4,1,Email,Cheque,9,7,7,,,2000-01-01,2023-09-13,6,Sedan,14644,0.0,"(35, 45]",0.0,0.0,8795.0,139
C12186,64,Male,Single,Urban,Bachelor's,Employed,Comprehensive,2,3,4,374355,1,3,2,Email,Online,7,17,8,,,2023-05-11,2023-10-22,11,SUV,14321,0.0,"(55, 65]",0.0,0.0,264.0,100
C12187,39,Male,Married,Metro,Bachelor's,Employed,Comprehensive,7,0,1,495800,2,2,0,Email,Online,6,15,5,,,,2021-03-06,14,Hatchback,7490,0.0,"(35, 45]",0.0,0.0,0.0,1060
C12188,28,Male,Single,Urban,Bachelor's,Self-Employed,Comprehensive,1,2,0,459576,0,2,1,Email,Online,5,5,2,,,2000-01-01,2020-05-10,10,SUV,19291,0.0,"(25, 35]",0.0,0.0,8795.0,1360
C12189,50,Female,Married,Metro,Master's,Employed,Own Damage,6,4,0,451259,0,2,2,In-Person,Online,9,5,6,,,2000-01-01,2022-09-30,14,SUV,16110,0.0,"(45, 55]",0.0,0.0,8795.0,487
C12190,49,Male,Married,Urban,Bachelor's,Unemployed,Third Party,6,1,2,475317,0,2,2,Email,Credit Card,9,23,8,2022-04-09,,2022-10-12,2022-11-12,14,Sedan,17671,1.0,"(45, 55]",0.0,1.809719370294319,475.0,444
C12191,38,Male,Single,Urban,Master's,Employed,Own Damage,5,5,0,15565,3,4,1,Phone,Online,4,1,9,,,2000-01-01,2023-01-01,12,SUV,28688,0.0,"(35, 45]",0.0,0.0,8795.0,394
C12192,56,Male,Single,Rural,Master's,Employed,Comprehensive,7,5,3,162110,1,1,0,Email,Credit Card,1,9,7,2021-12-06,,,2022-01-07,13,Hatchback,8756,0.0,"(55, 65]",0.0,2.1492128678986995,0.0,753
C12193,37,Female,Married,Urban,Master's,Employed,Comprehensive,8,4,4,191995,0,3,1,Email,Cheque,3,25,8,,,,2021-09-10,10,Sedan,17752,0.0,"(35, 45]",0.0,0.0,0.0,872
C12194,25,Female,Married,Urban,Diploma,Employed,Comprehensive,2,4,2,314042,2,3,1,In-Person,Online,0,23,9,2018-06-03,2020-05-03,,2020-02-18,14,SUV,26480,0.0,"(18, 25]",700.0,5.6591375770020536,0.0,1442
C12195,59,Male,Married,Metro,Master's,Self-Employed,Comprehensive,3,4,1,72696,3,2,1,Phone,Online,0,2,9,,,2022-05-10,2023-04-22,0,Hatchback,7941,0.0,"(55, 65]",0.0,0.0,630.0,283
C12196,54,Male,Single,Urban,Master's,Employed,Third Party,8,0,3,139164,1,3,1,In-Person,Online,4,24,0,,,2019-07-09,2020-04-15,0,Sedan,18272,0.0,"(45, 55]",0.0,0.0,1666.0,1385
C12197,26,Male,Single,Metro,Bachelor's,Employed,Comprehensive,5,1,1,423297,0,1,1,In-Person,Online,7,23,4,2016-08-08,2021-07-08,,2019-05-29,11,Hatchback,7579,0.0,"(25, 35]",1795.0,7.477070499657769,0.0,1707
C12198,42,Male,Married,Urban,Bachelor's,Self-Employed,Comprehensive,6,2,3,417245,2,2,1,In-Person,Cheque,5,6,8,2015-07-04,2021-05-04,2020-12-05,2018-06-23,11,Sedan,13693,1.0,"(35, 45]",2131.0,8.574948665297741,1151.0,2047
C12199,42,Female,Single,Urban,Master's,Self-Employed,Comprehensive,4,0,2,180569,3,2,0,Phone,Cheque,2,20,1,2016-03-11,2020-02-11,2017-04-02,2020-07-27,6,Sedan,11177,0.0,"(35, 45]",1432.0,7.887748117727583,2494.0,1282
C12200,50,Female,Married,Rural,Bachelor's,Employed,Comprehensive,1,3,1,226452,2,3,2,In-Person,Online,0,1,2,2018-01-04,2019-01-04,,2018-11-11,11,Sedan,9372,0.0,"(45, 55]",365.0,6.069815195071868,0.0,1906
C12201,19,Female,Single,Rural,High School,Employed,Comprehensive,8,4,3,90158,3,4,2,Email,Cash,2,27,4,,,2022-12-11,2021-10-16,1,Hatchback,6771,0.0,"(18, 25]",0.0,0.0,415.0,836
C12202,36,Male,Married,Urban,Master's,Employed,Third Party,4,3,1,396297,2,3,2,Phone,Online,7,27,1,,,,2023-06-23,5,Sedan,17469,0.0,"(35, 45]",0.0,0.0,0.0,221
C12203,63,Female,Single,Metro,Master's,Employed,Third Party,9,4,3,9823,0,1,1,Email,Online,0,15,1,,,2022-05-06,2020-12-17,14,SUV,17696,0.0,"(55, 65]",0.0,0.0,634.0,1139
C12204,37,Female,Married,Urban,Master's,Unemployed,Third Party,2,4,4,473960,0,3,1,In-Person,Cash,7,27,3,,,,2017-08-22,12,SUV,10870,0.0,"(35, 45]",0.0,0.0,0.0,2352
C12205,59,Female,Married,Urban,Master's,Employed,Comprehensive,8,1,2,421084,0,3,2,Email,Online,1,22,0,2017-07-04,,,2022-08-17,12,Luxury,38371,1.0,"(55, 65]",0.0,6.573579739904175,0.0,531
C12206,58,Female,Married,Metro,Master's,Employed,Comprehensive,9,5,4,227874,2,4,1,In-Person,Online,4,26,8,,,,2023-03-07,9,Sedan,8247,1.0,"(55, 65]",0.0,0.0,0.0,329
C12207,59,Male,Single,Urban,Master's,Employed,Comprehensive,6,2,4,65259,2,3,2,Phone,Cheque,6,21,9,2019-10-11,,,2023-06-23,8,Sedan,5878,1.0,"(55, 65]",0.0,4.303901437371663,0.0,221
C12208,46,Female,Single,Metro,Master's,Employed,Comprehensive,8,0,0,360046,2,3,1,Email,Cash,6,5,1,2015-07-09,2023-05-09,2000-01-01,2015-10-12,0,Sedan,5016,0.0,"(45, 55]",2861.0,8.56125941136208,8795.0,3032
C12209,23,Female,Single,Metro,Bachelor's,Employed,Third Party,4,0,1,106970,1,1,1,In-Person,Cheque,0,17,9,,,,2022-04-26,1,SUV,26692,0.0,"(18, 25]",0.0,0.0,0.0,644
C12210,34,Female,Married,Metro,Bachelor's,Employed,Comprehensive,1,2,4,326918,2,4,2,Phone,Cheque,4,18,7,,,,2022-04-20,2,Hatchback,19177,1.0,"(25, 35]",0.0,0.0,0.0,650
C12211,42,Male,Married,Rural,Master's,Employed,Comprehensive,2,4,3,306968,0,1,0,Email,Credit Card,4,4,8,2018-02-08,2020-01-08,,2019-02-19,9,Sedan,15438,0.0,"(35, 45]",699.0,5.973990417522245,0.0,1806
C12212,55,Female,Married,Metro,Master's,Employed,Own Damage,1,3,2,311731,1,4,0,In-Person,Credit Card,2,17,3,2015-08-06,2016-07-06,,2015-11-05,14,Sedan,7723,0.0,"(45, 55]",335.0,8.484599589322382,0.0,3008
C12213,21,Male,Single,Metro,High School,Employed,Comprehensive,9,5,0,51675,1,2,0,In-Person,Online,1,5,0,,,2000-01-01,2021-07-14,13,Hatchback,6396,0.0,"(18, 25]",0.0,0.0,8795.0,930
C12214,47,Male,Married,Rural,Master's,Employed,Third Party,5,1,2,328352,2,4,1,Phone,Cheque,3,21,9,,,,2017-08-24,11,SUV,27594,0.0,"(45, 55]",0.0,0.0,0.0,2350
C12215,37,Male,Single,Urban,Bachelor's,Unemployed,Comprehensive,6,0,0,409431,1,3,2,Email,Cheque,2,17,9,2020-06-08,,2000-01-01,2023-06-08,6,Luxury,23411,0.0,"(35, 45]",0.0,3.6440793976728267,8795.0,236
C12216,20,Female,Single,Urban,High School,Self-Employed,Third Party,8,0,3,35813,2,1,2,In-Person,Online,9,25,7,2015-10-12,2023-08-12,,2020-02-26,8,Hatchback,9059,1.0,"(18, 25]",2861.0,8.301163586584531,0.0,1434
C12217,40,Male,Married,Urban,Bachelor's,Self-Employed,Comprehensive,9,4,4,457257,2,2,2,Email,Cheque,1,6,1,,,2023-03-09,2023-04-16,14,Hatchback,17668,0.0,"(35, 45]",0.0,0.0,327.0,289
C12218,68,Male,Single,Urban,Bachelor's,Employed,Comprehensive,3,3,4,316672,3,4,2,Phone,Credit Card,0,11,1,2015-05-10,2018-04-10,,2018-03-05,13,Sedan,11464,0.0,"(65, 100]",1066.0,8.725530458590006,0.0,2157
C12219,35,Female,Married,Metro,Master's,Self-Employed,Third Party,2,0,0,22446,0,3,2,Email,Credit Card,3,23,4,,,2000-01-01,2022-07-18,2,SUV,12011,0.0,"(25, 35]",0.0,0.0,8795.0,561
C12220,43,Female,Married,Urban,Master's,Employed,Third Party,3,2,4,48245,3,2,1,Phone,Cash,3,14,5,,,,2017-07-31,0,Hatchback,16567,0.0,"(35, 45]",0.0,0.0,0.0,2374
C12221,53,Female,Married,Urban,Master's,Employed,Third Party,6,1,3,368634,3,1,1,In-Person,Credit Card,2,23,8,2016-07-03,2022-06-03,2016-09-09,2016-06-12,10,Sedan,5752,0.0,"(45, 55]",2161.0,7.575633127994524,2699.0,2788
C12222,25,Male,Married,Urban,Bachelor's,Unemployed,Third Party,1,3,4,238556,2,4,2,Phone,Online,2,12,8,,,,2020-04-18,12,Luxury,23998,0.0,"(18, 25]",0.0,0.0,0.0,1382
C12223,34,Female,Single,Urban,Bachelor's,Employed,Comprehensive,2,5,1,76564,2,1,1,Phone,Credit Card,8,19,2,,,,2020-08-22,13,SUV,11643,0.0,"(25, 35]",0.0,0.0,0.0,1256
C12224,48,Male,Married,Urban,Bachelor's,Employed,Third Party,8,1,4,225672,2,2,1,Phone,Online,0,16,0,2020-07-09,,2021-12-11,2023-02-22,14,Sedan,14974,0.0,"(45, 55]",0.0,3.5592060232717317,780.0,342
C12225,54,Male,Single,Urban,Bachelor's,Self-Employed,Comprehensive,8,1,0,370705,3,3,1,Email,Credit Card,9,14,2,,,2000-01-01,2020-03-08,5,Sedan,6087,1.0,"(45, 55]",0.0,0.0,8795.0,1423
C12226,62,Male,Single,Urban,Bachelor's,Unemployed,Comprehensive,6,5,0,463954,0,2,2,Phone,Online,9,1,1,,,2000-01-01,2021-12-31,7,Hatchback,8061,0.0,"(55, 65]",0.0,0.0,8795.0,760
C12227,50,Female,Married,Metro,Master's,Employed,Comprehensive,8,5,4,18887,0,3,2,Email,Cash,7,28,8,2019-06-03,,,2021-02-20,6,Sedan,11151,1.0,"(45, 55]",0.0,4.659822039698836,0.0,1074
C12228,44,Male,Married,Rural,Bachelor's,Employed,Comprehensive,8,1,4,63596,0,3,0,In-Person,Cash,6,9,3,2021-12-02,,,2022-09-27,1,SUV,20269,0.0,"(35, 45]",0.0,2.1601642710472277,0.0,490
C12229,62,Male,Single,Urban,Bachelor's,Employed,Comprehensive,5,2,3,355568,3,4,2,In-Person,Credit Card,8,18,8,2020-09-03,,2022-10-01,2022-01-10,5,Hatchback,6772,1.0,"(55, 65]",0.0,3.405886379192334,486.0,750
C12230,21,Male,Single,Urban,High School,Self-Employed,Third Party,4,5,1,195112,1,2,2,In-Person,Online,9,17,9,2023-08-05,,2023-06-12,2023-10-02,11,SUV,23872,0.0,"(18, 25]",0.0,0.487337440109514,232.0,120
C12231,39,Male,Married,Urban,Master's,Unemployed,Comprehensive,7,2,4,361529,2,2,0,Phone,Credit Card,3,15,5,,,,2019-03-05,7,Sedan,12617,0.0,"(35, 45]",0.0,0.0,0.0,1792
C12232,43,Female,Single,Rural,Bachelor's,Employed,Comprehensive,1,2,1,27490,2,2,2,In-Person,Credit Card,1,2,5,,,2021-06-01,2021-05-31,7,Hatchback,11598,0.0,"(35, 45]",0.0,0.0,973.0,974
C12233,49,Female,Married,Rural,Bachelor's,Self-Employed,Third Party,7,1,0,53470,0,1,1,In-Person,Online,9,14,7,2015-06-02,2022-04-02,2000-01-01,2017-05-01,3,Sedan,8645,0.0,"(45, 55]",2496.0,8.66255989048597,8795.0,2465
C12234,41,Male,Single,Metro,Master's,Employed,Third Party,8,2,3,54142,1,4,1,Email,Online,1,27,7,2021-08-12,,,2022-06-19,13,Sedan,10942,0.0,"(35, 45]",0.0,2.4668035592060233,0.0,590
C12235,63,Male,Single,Urban,Master's,Self-Employed,Third Party,3,4,4,51569,3,4,0,In-Person,Online,7,25,4,2019-05-04,2022-04-04,2021-09-09,2020-12-19,9,Hatchback,19573,1.0,"(55, 65]",1066.0,4.741957563312799,873.0,1137
C12236,52,Male,Married,Metro,Master's,Employed,Comprehensive,8,1,2,306093,0,3,1,Email,Cheque,4,20,5,,,,2022-05-04,2,SUV,28986,0.0,"(45, 55]",0.0,0.0,0.0,636
C12237,54,Female,Married,Metro,Master's,Unemployed,Comprehensive,6,4,2,275717,2,1,0,In-Person,Cash,4,6,7,2016-05-08,2022-04-08,2019-06-03,2021-03-24,5,Sedan,16331,1.0,"(45, 55]",2161.0,7.728952772073922,1702.0,1042
C12238,49,Male,Married,Rural,Master's,Employed,Third Party,3,0,0,469286,2,1,1,Email,Online,1,4,9,2020-01-05,2023-01-05,2000-01-01,2023-01-31,7,Hatchback,12023,0.0,"(45, 55]",1096.0,4.068446269678303,8795.0,364
C12239,24,Male,Married,Metro,Diploma,Employed,Comprehensive,6,5,0,265937,0,3,1,Phone,Credit Card,6,21,3,,,2000-01-01,2021-08-05,11,Hatchback,6496,0.0,"(18, 25]",0.0,0.0,8795.0,908
C12240,50,Male,Single,Metro,Bachelor's,Employed,Comprehensive,6,3,2,457569,2,3,1,In-Person,Credit Card,9,12,9,,,,2023-12-28,12,SUV,11171,0.0,"(45, 55]",0.0,0.0,0.0,33
C12241,48,Male,Married,Urban,Master's,Self-Employed,Comprehensive,4,0,2,321366,1,4,2,Email,Cheque,8,7,6,,,2021-05-06,2021-02-03,11,Hatchback,9926,0.0,"(45, 55]",0.0,0.0,999.0,1091
C12242,29,Male,Single,Rural,Bachelor's,Employed,Own Damage,5,1,1,274937,3,1,2,In-Person,Cash,2,14,5,2023-11-05,,2023-12-12,2023-08-18,13,Luxury,16587,0.0,"(25, 35]",0.0,0.23545516769336072,49.0,165
C12243,28,Male,Married,Metro,Diploma,Employed,Comprehensive,5,5,0,62723,2,4,1,Phone,Cheque,6,14,6,,,2000-01-01,2022-11-10,12,SUV,24243,0.0,"(25, 35]",0.0,0.0,8795.0,446
C12244,41,Male,Married,Metro,Master's,Unemployed,Comprehensive,6,4,2,76890,2,3,1,Phone,Cash,0,28,1,2019-03-10,,,2023-04-02,9,SUV,15668,1.0,"(35, 45]",0.0,4.892539356605065,0.0,303
C12245,25,Male,Single,Metro,Bachelor's,Employed,Third Party,6,4,2,472625,1,1,2,Phone,Cash,5,15,4,,,,2023-11-04,12,SUV,24104,0.0,"(18, 25]",0.0,0.0,0.0,87
C12246,49,Female,Single,Metro,Bachelor's,Employed,Third Party,3,3,3,324595,0,2,1,Phone,Credit Card,9,10,0,,,,2019-03-05,3,Hatchback,11844,1.0,"(45, 55]",0.0,0.0,0.0,1792
C12247,55,Male,Married,Metro,Master's,Self-Employed,Third Party,2,5,2,339118,0,4,2,Phone,Credit Card,7,3,9,,,,2023-03-26,13,SUV,21828,0.0,"(45, 55]",0.0,0.0,0.0,310
C12248,39,Male,Single,Rural,Bachelor's,Employed,Third Party,1,1,2,433145,2,3,0,In-Person,Cash,6,18,7,2022-04-08,2023-04-08,,2023-01-24,14,Hatchback,6999,0.0,"(35, 45]",365.0,1.8124572210814511,0.0,371
C12249,51,Female,Married,Metro,Master's,Employed,Comprehensive,1,1,2,357245,3,2,1,In-Person,Cheque,7,3,9,2018-01-01,2019-01-01,2018-02-04,2018-06-26,7,Sedan,8942,0.0,"(45, 55]",365.0,6.078028747433265,2186.0,2044
C12250,36,Female,Single,Urban,Bachelor's,Employed,Comprehensive,8,2,4,249433,0,4,1,Phone,Cash,1,2,3,,,,2021-01-05,10,SUV,11033,0.0,"(35, 45]",0.0,0.0,0.0,1120
C12251,69,Male,Single,Rural,Bachelor's,Self-Employed,Third Party,4,5,2,392709,1,1,1,Email,Credit Card,2,11,5,,,2023-12-08,2023-10-02,11,Hatchback,14819,0.0,"(65, 100]",0.0,0.0,53.0,120
C12252,37,Female,Single,Urban,Bachelor's,Employed,Own Damage,5,1,0,167109,3,2,1,Email,Cheque,5,16,7,,,2000-01-01,2019-06-01,14,Hatchback,16668,1.0,"(35, 45]",0.0,0.0,8795.0,1704
C12253,31,Male,Single,Metro,Bachelor's,Employed,Third Party,8,0,4,383028,3,4,0,In-Person,Cash,5,14,8,,,2021-02-09,2022-10-07,8,Hatchback,17564,0.0,"(25, 35]",0.0,0.0,1085.0,480
C12254,50,Female,Married,Urban,Master's,Employed,Comprehensive,7,4,4,66017,0,4,1,Phone,Credit Card,1,26,9,2023-10-08,,,2023-10-18,10,Hatchback,7253,0.0,"(45, 55]",0.0,0.31211498973305957,0.0,104
C12255,27,Female,Married,Rural,Bachelor's,Employed,Comprehensive,4,4,3,386251,2,2,1,Email,Cash,0,27,9,,,,2017-06-19,0,SUV,29432,1.0,"(25, 35]",0.0,0.0,0.0,2416
C12256,33,Male,Married,Urban,Master's,Self-Employed,Own Damage,7,2,4,421698,0,1,2,Email,Credit Card,3,10,7,,,,2022-09-01,13,Hatchback,6036,0.0,"(25, 35]",0.0,0.0,0.0,516
C12257,21,Male,Single,Urban,High School,Self-Employed,Own Damage,3,1,2,237561,1,1,0,In-Person,Online,0,5,2,2021-05-07,,2023-01-12,2023-09-18,14,Luxury,21407,0.0,"(18, 25]",0.0,2.732375085557837,383.0,134
C12258,44,Male,Married,Metro,Bachelor's,Employed,Third Party,6,3,3,464565,1,4,1,Email,Credit Card,4,13,8,,,2021-08-12,2020-03-02,1,Sedan,18643,0.0,"(35, 45]",0.0,0.0,901.0,1429
C12259,45,Female,Single,Urban,Bachelor's,Employed,Comprehensive,2,2,3,136378,2,3,0,In-Person,Cheque,6,8,8,,,,2023-09-09,14,Sedan,11821,0.0,"(35, 45]",0.0,0.0,0.0,143
C12260,60,Male,Married,Metro,Bachelor's,Employed,Comprehensive,6,5,1,242926,1,2,1,Email,Cash,0,20,7,,,,2023-11-05,1,Luxury,25826,0.0,"(55, 65]",0.0,0.0,0.0,86
C12261,33,Female,Single,Urban,Master's,Employed,Comprehensive,6,5,4,455061,2,1,0,Phone,Credit Card,7,25,5,,,,2021-02-05,9,Hatchback,16009,1.0,"(25, 35]",0.0,0.0,0.0,1089
C12262,69,Male,Married,Urban,Master's,Employed,Third Party,3,5,3,109543,0,1,2,Email,Cash,4,23,1,,,2023-06-03,2021-05-21,9,Sedan,12423,0.0,"(65, 100]",0.0,0.0,241.0,984
C12263,50,Male,Married,Urban,Master's,Employed,Comprehensive,9,0,1,406572,0,1,0,In-Person,Cheque,0,17,1,,,,2016-09-30,3,Hatchback,12837,0.0,"(45, 55]",0.0,0.0,0.0,2678
C12264,65,Male,Single,Urban,Bachelor's,Employed,Comprehensive,5,5,3,26864,1,3,0,Email,Credit Card,3,2,1,,,,2023-11-30,11,Sedan,19638,0.0,"(55, 65]",0.0,0.0,0.0,61
C12265,36,Male,Single,Metro,Master's,Unemployed,Third Party,5,0,4,240760,1,3,1,Email,Online,9,13,0,,,2022-02-07,2021-12-10,2,Sedan,6647,0.0,"(35, 45]",0.0,0.0,722.0,781
C12266,38,Male,Married,Urban,Master's,Employed,Third Party,1,2,4,471139,3,1,1,In-Person,Online,3,14,5,2018-12-01,2019-12-01,,2019-01-06,8,SUV,11769,1.0,"(35, 45]",365.0,5.163586584531143,0.0,1850
C12267,39,Male,Single,Urban,Bachelor's,Employed,Third Party,4,2,0,355204,0,2,0,Email,Online,1,24,7,,,2000-01-01,2020-12-07,1,Hatchback,5333,0.0,"(35, 45]",0.0,0.0,8795.0,1149
C12268,26,Female,Married,Urban,Bachelor's,Self-Employed,Comprehensive,1,5,2,219814,0,3,2,Email,Online,3,24,2,,,,2023-12-17,10,SUV,16078,0.0,"(25, 35]",0.0,0.0,0.0,44
C12269,26,Female,Married,Metro,Bachelor's,Employed,Third Party,1,4,2,343847,3,4,1,Email,Cash,2,25,3,,,,2017-12-24,3,SUV,26753,1.0,"(25, 35]",0.0,0.0,0.0,2228
C12270,26,Female,Married,Urban,Bachelor's,Employed,Comprehensive,7,2,2,67881,0,1,0,In-Person,Credit Card,9,5,4,2021-06-02,,,2021-12-10,13,Hatchback,8676,0.0,"(25, 35]",0.0,2.6611909650924024,0.0,781
C12271,44,Male,Married,Urban,Bachelor's,Unemployed,Third Party,5,4,0,323421,1,3,2,Email,Online,4,18,7,,,2000-01-01,2020-11-06,11,Luxury,44223,0.0,"(35, 45]",0.0,0.0,8795.0,1180
C12272,34,Female,Single,Urban,Bachelor's,Employed,Third Party,8,0,0,54698,2,1,1,Phone,Online,5,29,9,,,2000-01-01,2019-08-30,11,SUV,22720,0.0,"(25, 35]",0.0,0.0,8795.0,1614
C12273,61,Female,Single,Urban,Master's,Self-Employed,Comprehensive,4,0,1,200254,1,2,0,In-Person,Online,5,3,0,,,,2023-06-01,13,Hatchback,12351,0.0,"(55, 65]",0.0,0.0,0.0,243
C12274,62,Male,Single,Metro,Master's,Unemployed,Comprehensive,9,0,2,139348,3,4,0,Phone,Cash,5,14,2,,,,2023-03-24,13,Luxury,42991,0.0,"(55, 65]",0.0,0.0,0.0,312
C12275,25,Male,Married,Urban,Bachelor's,Employed,Third Party,4,4,1,164368,0,2,2,Phone,Cheque,2,20,0,2022-12-04,,,2022-07-22,0,Luxury,34316,0.0,"(18, 25]",0.0,1.1553730321697468,0.0,557
